Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
792,5,3,530,1,0,3,0,1,0,15,2,2,0,5,6,4,97,47,1,1,8,8,2,4,2,438,0,150,353,1,0,1,4,331,255,0,674,1,0,2,1,3,1,3,6,6,1,2,144,2,108,110,0,0,0,0,0,5,1,8,4,269790
793,0,3,432,1,3,3,0,4,0,21,2,2,0,2,7,4,108,57,1,1,5,5,2,4,2,0,0,725,558,1,0,1,4,545,0,0,394,0,0,2,0,3,1,2,5,6,0,2,160,2,97,110,0,0,0,0,0,5,1,6,5,225000
794,5,3,651,1,0,3,0,0,0,8,2,2,0,5,6,4,95,46,1,1,8,8,2,4,2,0,0,442,91,1,0,1,4,300,210,0,617,0,0,2,1,3,1,2,5,6,1,2,108,2,77,34,0,0,0,0,6,9,2,8,4,194500
795,5,3,320,1,3,3,0,4,0,20,2,2,0,5,5,5,81,31,1,1,6,6,3,4,1,0,0,407,60,1,4,1,4,154,131,0,439,0,0,2,1,3,1,3,5,6,1,2,162,2,0,38,0,0,47,0,0,3,4,8,4,171000
796,0,3,299,1,3,3,0,4,0,19,2,2,0,2,5,4,78,27,1,1,9,10,3,4,1,0,0,412,66,1,0,1,4,441,0,0,272,0,0,1,1,3,1,3,5,6,1,2,205,2,72,0,0,0,0,0,0,3,1,8,4,143500
797,0,3,241,1,3,3,0,4,0,12,2,2,0,2,4,4,54,3,1,1,12,13,3,4,1,277,0,114,125,1,2,1,4,79,0,0,21,0,0,1,0,2,1,3,2,6,0,1,19,2,0,0,0,0,0,0,0,3,2,8,0,110000
798,5,3,884,1,3,3,0,4,0,16,2,2,0,5,8,4,109,59,3,1,12,13,0,4,2,0,0,771,681,1,0,1,4,706,359,0,846,0,0,3,1,4,1,0,9,6,2,3,371,2,78,65,0,0,0,0,0,6,3,6,5,485000
799,4,3,202,1,3,3,0,0,0,18,1,2,0,0,4,6,40,0,1,1,13,14,3,4,0,276,0,81,104,1,0,1,4,224,197,0,563,1,0,1,1,3,1,2,5,6,2,1,19,2,0,0,106,0,0,0,0,5,1,8,4,175000
800,5,3,842,1,0,1,0,4,1,4,1,2,0,5,5,4,98,47,1,1,12,13,3,4,2,211,0,76,47,1,2,1,4,21,327,0,515,1,0,2,1,4,1,2,6,6,0,2,256,2,237,96,74,0,0,0,3,4,2,8,4,200000
801,1,4,91,1,3,3,0,4,0,9,2,2,0,2,3,6,20,40,1,1,8,8,3,4,1,58,0,592,398,1,0,1,0,382,0,0,218,1,0,1,0,2,1,3,3,6,0,2,133,2,0,0,0,0,0,0,0,6,1,8,4,109900
802,5,3,301,1,3,3,0,4,0,5,2,2,0,5,6,4,106,55,1,1,14,15,2,4,2,324,0,25,102,1,0,1,4,55,163,0,368,1,0,2,1,3,1,2,5,6,1,2,109,2,9,9,0,0,0,0,0,9,2,8,4,189000
803,5,3,907,1,3,3,0,4,0,16,2,2,0,5,8,4,109,59,3,1,12,13,0,4,2,0,0,759,650,1,0,1,4,665,330,0,836,0,0,3,1,4,1,0,10,6,1,3,428,2,17,138,0,0,43,0,0,0,3,6,5,582933
804,0,3,409,1,3,3,0,4,0,12,2,2,0,2,4,4,55,4,1,1,13,14,3,4,1,414,0,56,225,1,4,1,4,332,0,0,180,0,0,1,0,2,1,3,3,2,0,1,41,2,0,0,0,0,0,0,0,5,0,8,3,118000
805,0,3,805,1,0,3,0,2,0,21,2,2,0,2,6,4,109,58,1,1,12,13,2,4,2,0,0,709,520,1,0,1,4,511,0,0,353,0,0,2,0,3,1,0,4,6,0,2,224,2,0,48,0,0,0,0,0,6,2,6,5,227680
806,8,3,508,1,3,3,0,4,0,12,2,2,0,7,4,4,68,17,1,1,12,13,3,4,2,171,89,38,261,1,2,1,4,223,0,0,100,0,0,2,0,3,1,3,4,6,0,1,91,2,27,0,0,0,0,0,0,9,0,8,4,135500
807,6,3,1026,1,3,3,0,4,0,3,2,2,0,5,4,5,27,54,1,1,13,14,3,4,1,581,0,2,475,1,0,1,4,290,51,0,448,2,0,1,1,3,1,2,4,6,1,2,205,2,0,193,0,0,0,0,0,4,3,8,4,223500
808,8,3,874,1,3,3,0,4,0,12,2,2,0,7,4,4,67,16,1,1,12,13,3,4,1,240,22,237,292,1,4,1,4,300,0,0,150,1,0,1,0,3,1,3,4,6,1,2,170,2,0,0,0,0,0,0,0,5,0,8,4,159950
809,7,4,288,1,3,3,0,0,0,17,2,2,0,4,4,4,8,15,3,1,0,0,3,4,2,0,0,524,175,1,4,0,0,293,323,0,718,0,0,2,0,2,3,3,9,6,0,2,79,0,11,130,0,0,0,0,0,10,3,8,4,106000
810,0,3,556,1,3,3,0,4,0,14,2,2,0,2,5,5,75,49,3,1,6,6,3,4,1,335,73,0,300,1,1,1,4,455,0,0,285,1,0,1,1,3,1,2,3,6,1,2,170,2,171,0,0,0,0,6,0,0,0,8,4,181000
811,11,4,82,1,3,3,0,4,0,5,2,2,4,2,5,4,105,54,1,1,12,13,2,4,2,334,0,100,174,1,0,1,4,128,0,0,45,1,0,1,0,1,1,2,2,6,1,2,115,2,74,0,0,0,0,0,0,5,2,3,4,144500
812,0,0,357,0,3,0,0,4,1,9,2,2,0,2,4,4,53,2,3,1,13,14,1,4,1,0,0,346,28,1,4,0,0,268,0,0,127,0,0,1,0,2,1,1,2,6,0,2,185,0,0,0,0,0,0,0,1,5,4,8,2,55993
813,0,3,508,1,3,3,0,4,0,12,2,2,0,2,5,5,59,8,1,1,8,8,3,4,1,298,0,518,532,1,2,1,4,520,0,0,363,0,0,1,1,4,1,3,5,6,0,1,51,2,0,0,109,0,0,0,6,3,1,0,4,157900
814,4,3,307,1,3,3,0,4,0,7,2,2,0,0,4,6,22,0,1,1,11,12,3,4,0,0,0,425,76,2,2,1,4,39,79,0,252,0,1,1,1,3,1,1,5,6,0,1,36,1,130,0,31,0,0,0,0,6,0,8,4,116000
815,0,3,787,1,1,3,0,1,0,5,2,2,0,2,6,4,99,48,1,1,12,13,3,4,2,0,0,749,620,1,0,1,4,629,0,0,498,0,0,2,0,3,1,2,4,6,0,2,252,2,0,23,0,0,0,0,0,4,4,8,4,224900
816,0,3,723,1,0,3,0,0,0,12,2,2,0,2,4,5,55,4,1,1,3,3,3,4,1,222,0,335,283,1,2,1,4,246,0,0,114,0,0,1,0,2,1,3,2,6,1,1,34,2,0,0,42,0,0,0,0,6,0,8,4,137000
817,0,3,867,1,0,3,0,1,0,11,2,2,0,2,7,4,103,52,3,1,5,5,2,4,2,557,0,216,587,1,0,1,4,641,0,0,516,1,0,2,0,3,1,2,5,6,2,3,392,2,84,47,0,0,0,0,0,6,2,8,4,271000
818,8,3,380,1,3,3,0,4,0,4,2,2,0,7,5,6,72,21,1,1,6,6,3,4,1,231,0,327,284,1,2,1,4,273,0,0,131,1,0,1,0,3,1,3,4,6,0,2,133,2,0,0,0,0,0,0,0,5,4,8,4,155000
819,11,3,152,1,0,3,0,4,0,16,2,2,4,2,6,4,110,60,1,1,12,13,2,4,2,373,0,394,489,1,0,1,4,479,0,0,313,1,0,2,0,2,1,2,4,6,1,2,170,2,118,24,0,0,0,0,0,5,4,6,5,224000
820,5,3,204,1,0,3,0,1,0,5,2,2,0,5,6,4,104,53,1,1,12,13,2,4,2,0,0,499,141,1,0,1,4,94,226,0,485,0,0,2,1,3,1,2,4,6,0,2,250,2,0,33,0,0,0,0,0,5,2,8,4,183000
821,0,4,135,1,3,0,0,4,1,17,2,2,1,2,3,3,54,3,1,1,8,8,1,4,1,0,0,564,225,1,4,0,4,189,0,0,80,0,0,1,0,2,1,3,2,3,0,2,240,2,0,21,38,0,0,0,0,1,3,8,4,93000
822,5,3,815,1,0,3,0,0,0,8,2,2,0,5,6,4,104,53,1,1,12,13,2,4,2,0,0,523,173,1,0,1,4,127,255,0,546,0,0,2,1,3,1,2,5,6,1,2,126,2,46,36,0,0,0,0,0,9,1,8,3,225000
823,4,3,528,1,3,3,0,4,0,18,2,2,0,0,5,6,43,0,1,1,12,13,3,4,0,0,0,485,129,1,4,1,4,194,69,0,390,0,0,2,0,3,1,3,5,6,1,1,19,2,210,0,0,0,0,0,0,6,3,8,4,139500
824,0,1,694,1,3,3,0,4,0,21,2,2,0,2,7,4,107,56,1,1,12,13,2,4,2,0,0,723,555,1,0,1,4,541,0,0,390,0,0,2,0,3,1,2,5,6,1,2,352,2,0,119,0,0,0,0,0,5,0,6,5,232600
825,0,3,945,1,3,3,0,4,0,16,4,4,0,2,9,4,108,58,3,1,5,5,0,4,2,625,0,283,700,1,0,1,4,724,0,0,699,1,0,2,0,2,1,0,5,6,1,3,436,2,116,33,0,0,0,0,0,5,2,6,5,385000
826,3,4,139,1,3,3,0,4,0,3,2,2,0,1,4,5,28,0,1,1,8,8,3,4,0,402,0,0,132,1,2,1,4,85,0,0,25,1,0,1,0,2,1,2,3,6,0,0,0,2,0,0,41,0,0,0,0,4,2,8,4,109500
827,0,3,341,1,0,3,0,4,0,20,2,2,0,2,6,4,102,51,1,1,12,13,2,4,2,3,0,714,536,1,0,1,4,516,0,0,358,0,0,2,0,3,1,2,4,6,1,2,204,2,182,27,0,0,0,0,0,3,3,8,4,189000
828,5,3,1048,1,1,2,0,1,2,4,2,2,0,5,4,4,68,17,0,5,9,10,3,4,2,83,124,0,286,1,4,1,4,358,290,0,713,0,1,2,1,3,1,3,5,3,0,2,212,2,255,0,0,0,53,0,0,5,3,8,0,185000
829,12,1,27,1,3,3,0,4,0,21,2,2,3,5,6,4,106,55,1,1,8,8,2,4,2,0,0,382,42,1,0,1,4,6,107,2,234,0,0,2,1,2,1,2,2,6,0,2,166,2,0,135,0,0,0,0,0,6,0,8,4,147400
830,0,3,765,1,0,3,0,0,0,12,2,2,0,2,5,4,58,7,1,1,6,6,3,4,1,509,0,217,508,1,4,1,0,497,0,0,336,1,0,1,1,3,1,3,4,6,2,2,147,2,0,0,0,0,43,0,0,5,2,8,4,166000
831,12,1,40,1,3,3,0,4,0,21,2,2,4,5,6,4,106,55,1,1,8,8,3,4,2,0,0,382,42,1,0,1,4,6,99,2,221,0,0,2,1,2,1,2,2,6,0,2,166,2,0,135,0,0,0,0,0,5,0,8,4,151000
832,5,3,487,1,0,3,0,1,0,5,2,2,0,5,6,5,104,53,1,1,12,13,2,4,2,219,0,293,229,1,0,1,4,192,257,0,590,1,0,2,1,3,1,2,5,6,1,2,264,2,118,27,0,0,0,0,0,0,4,8,4,237000
833,0,3,541,1,3,3,0,4,0,12,2,2,0,2,5,5,65,14,1,1,6,10,3,4,1,57,67,581,567,1,4,1,4,556,0,0,408,0,0,1,1,3,1,3,4,6,0,2,158,2,0,0,0,0,23,0,0,1,3,8,4,167000
834,0,3,263,1,3,3,0,4,0,12,2,2,0,2,4,5,62,11,1,1,12,13,3,4,1,278,0,367,369,1,2,1,4,345,0,0,192,1,0,1,0,3,1,3,4,6,0,2,145,2,0,0,0,0,0,0,0,8,2,8,4,139950
835,0,3,498,1,3,3,0,4,0,19,2,2,0,2,3,6,51,45,1,1,12,6,3,4,1,200,0,394,319,1,4,1,4,286,0,0,140,0,0,2,0,2,1,2,2,3,0,2,129,2,182,0,0,0,0,0,0,1,4,8,4,128000
836,1,4,288,1,3,3,0,4,0,17,2,2,0,2,4,5,49,23,1,1,12,13,3,4,0,131,0,660,580,1,2,1,4,579,0,0,435,1,0,1,0,2,1,3,3,3,0,2,367,2,0,97,95,0,0,0,0,5,1,0,4,153500
837,12,4,6,1,3,3,0,4,0,2,2,2,3,5,5,4,74,23,1,1,6,6,3,4,1,127,0,75,17,1,4,1,4,4,51,0,104,1,0,1,1,2,1,3,3,6,0,1,30,2,0,0,0,0,0,0,0,10,2,8,4,100000
838,0,3,484,1,3,3,0,4,0,5,2,2,0,2,4,5,96,56,1,1,12,13,3,4,2,0,0,629,340,1,0,1,4,311,0,0,159,0,0,1,1,3,1,2,4,6,0,1,76,2,177,0,0,0,0,0,0,5,2,8,4,144000
839,4,3,750,1,3,3,0,4,0,7,2,2,0,0,4,5,47,45,1,1,8,8,3,4,1,139,0,264,122,1,0,1,4,75,32,0,221,0,0,1,0,3,1,3,4,6,0,1,19,2,0,0,0,0,0,0,0,4,2,8,4,130500
840,6,2,790,1,0,3,0,4,0,18,2,2,0,5,5,7,29,0,1,1,13,14,3,4,0,39,0,332,70,1,4,0,4,103,130,0,386,0,0,2,0,4,1,1,5,6,0,1,101,1,0,0,104,0,0,0,0,2,2,8,4,140000
841,6,4,602,1,3,3,0,4,0,17,2,2,0,5,4,7,10,52,1,1,8,8,3,4,2,0,0,407,60,1,2,1,4,204,88,0,423,0,0,2,0,3,1,2,6,6,1,2,310,1,28,65,21,0,0,0,0,5,2,8,4,157500
842,8,3,412,1,3,3,0,4,0,12,2,2,0,7,5,6,67,16,1,1,6,6,3,4,1,116,99,161,359,1,4,1,4,362,0,0,204,1,0,1,1,3,1,3,4,6,0,2,173,2,0,109,0,0,0,0,0,4,2,8,4,174900
843,10,3,277,1,3,3,0,0,0,12,0,2,2,2,4,3,62,11,1,1,3,3,3,4,1,0,0,766,661,1,0,0,4,678,0,0,578,0,0,2,0,6,2,3,8,6,0,0,0,2,0,0,0,0,0,0,0,6,1,8,4,141000
844,4,4,835,1,0,3,0,4,0,17,0,2,0,0,4,7,19,0,1,1,13,14,3,4,0,0,0,535,192,1,2,1,4,145,68,0,348,0,0,1,1,4,1,3,5,6,1,3,327,2,243,0,78,0,0,0,0,5,2,8,4,153900
845,9,3,987,1,0,3,0,1,0,19,5,2,0,6,4,4,76,31,1,1,6,6,3,4,1,598,0,0,506,1,4,1,4,648,0,0,525,1,0,2,0,3,1,3,4,3,2,2,262,2,0,0,0,0,0,0,0,0,1,8,4,171000
846,5,3,456,1,3,3,0,4,0,20,2,2,0,5,6,4,94,43,1,1,6,6,2,4,2,238,0,129,109,1,0,1,4,244,188,0,566,1,0,2,1,3,1,2,5,6,1,2,119,2,148,59,77,0,0,0,0,6,3,8,4,213000
847,0,3,959,1,0,3,0,1,0,5,2,2,0,2,4,5,73,22,1,1,6,10,3,4,1,210,0,253,185,1,0,1,4,138,0,0,50,1,0,1,0,3,1,3,3,6,1,1,71,2,0,0,0,0,0,0,0,7,3,8,4,133500
848,4,3,1059,1,1,0,0,4,0,4,2,2,0,0,5,7,13,47,1,1,13,14,3,4,0,0,0,551,205,1,4,1,4,454,319,0,771,0,0,3,0,5,1,3,8,6,1,2,79,2,255,28,0,0,34,0,0,8,2,8,4,240000
849,8,3,498,1,3,3,0,2,0,24,1,2,0,7,5,6,77,44,3,1,9,10,2,2,1,0,0,339,23,1,0,1,4,306,181,0,603,0,0,2,1,3,1,3,5,6,1,2,192,2,54,84,0,0,0,0,0,7,1,8,4,187000
850,11,4,81,1,3,3,0,4,0,5,2,2,4,2,5,4,104,53,1,1,12,13,2,4,2,331,0,103,174,1,0,1,4,128,0,0,45,1,0,1,0,1,1,2,1,6,0,2,115,2,74,0,0,0,0,0,0,10,1,8,4,131500
851,11,3,42,1,3,3,0,4,0,0,2,2,4,2,7,4,104,53,1,1,12,13,2,4,2,0,0,673,449,1,0,1,4,525,0,0,368,0,0,2,0,2,1,2,5,6,1,2,101,2,77,10,0,0,0,0,0,4,0,8,4,215000
852,7,3,194,1,3,3,0,4,0,6,2,2,0,4,6,4,44,0,1,1,8,8,3,2,1,146,0,357,213,1,2,1,4,176,163,0,488,0,0,2,0,4,1,3,5,6,2,1,19,2,0,0,0,0,14,0,0,7,1,8,4,164000
853,8,3,781,1,0,3,0,0,0,12,2,2,0,7,5,5,65,14,1,1,8,6,3,2,1,271,0,361,359,1,4,1,4,522,0,0,364,0,0,1,1,3,1,3,5,6,1,2,286,2,108,0,0,0,0,0,0,7,3,8,4,158000
854,0,3,1008,1,3,3,0,4,0,19,2,2,0,2,4,3,56,24,3,1,13,10,3,4,1,111,140,232,655,1,4,1,4,673,0,0,568,1,0,1,1,3,1,3,4,6,1,2,143,2,0,198,0,0,68,0,0,6,0,8,0,170000
855,0,3,170,1,0,3,0,0,0,19,2,2,0,2,4,7,63,60,1,1,6,6,3,2,1,331,0,238,300,1,0,1,4,265,0,0,125,1,0,1,1,3,1,3,4,6,0,1,28,2,0,88,0,0,0,0,0,3,4,8,4,127000
856,8,3,665,1,0,2,0,4,1,5,2,2,0,7,5,5,79,28,1,1,9,6,3,4,1,232,80,0,228,1,4,1,4,256,0,0,119,1,0,1,0,3,1,3,3,6,0,2,240,2,0,0,6,0,0,0,0,9,2,8,4,147000
857,5,3,292,1,3,3,0,4,0,8,2,2,0,5,5,4,95,45,1,1,6,6,3,4,2,0,0,435,85,1,2,1,4,47,192,0,385,0,0,2,1,3,1,3,4,6,1,2,73,2,0,25,0,0,0,0,0,2,3,8,4,174000
858,0,3,595,1,3,3,0,4,0,14,2,2,0,2,6,4,77,26,1,1,6,6,3,4,1,0,0,623,333,1,4,1,4,486,0,0,322,0,0,2,0,3,1,3,4,6,1,2,165,2,0,0,0,0,0,0,0,5,3,8,3,152000
859,5,3,671,1,0,3,0,0,0,14,3,2,0,5,5,6,69,34,1,1,6,6,3,4,1,305,0,279,308,1,4,1,4,555,352,0,822,1,0,2,1,4,1,2,7,6,1,2,270,2,0,53,0,0,51,0,0,7,0,8,4,250000
860,4,3,239,1,3,3,0,0,0,6,2,2,0,0,6,7,22,48,1,1,13,14,2,4,0,0,0,552,209,1,2,1,4,171,55,0,352,0,0,1,1,3,1,2,5,6,1,1,13,2,0,172,0,0,0,0,0,5,1,8,4,189950
861,14,3,739,1,3,3,0,4,0,19,2,2,1,2,4,3,66,15,3,1,9,6,3,4,2,430,0,111,299,1,0,1,4,264,0,0,124,1,0,1,1,3,1,3,4,6,0,2,185,2,0,0,0,0,0,0,0,3,4,8,4,131500
862,0,3,503,1,3,3,0,0,0,20,2,2,0,2,5,4,85,35,3,1,6,10,3,4,2,131,0,435,300,1,4,1,4,309,0,0,157,0,0,2,0,3,1,3,4,6,0,2,166,2,0,0,0,0,0,0,0,4,4,8,4,152000
863,0,3,271,1,3,3,0,4,0,12,2,2,0,2,4,4,60,9,3,1,3,10,3,4,1,536,0,0,371,1,4,1,4,348,0,0,195,1,0,1,0,3,1,3,4,6,0,1,300,2,0,0,0,0,0,0,0,6,3,8,4,132500
864,0,1,353,1,3,3,0,4,0,21,2,2,0,2,6,4,108,58,1,1,12,13,2,4,2,0,0,697,497,1,0,1,4,487,0,0,323,0,0,2,0,3,1,2,4,6,0,2,206,2,0,119,0,0,0,0,0,4,2,6,5,250580
865,0,3,366,1,0,3,0,4,0,12,2,2,0,2,4,5,71,20,1,1,8,8,3,4,1,422,0,92,277,1,4,1,4,240,0,0,109,1,0,1,0,3,1,3,3,6,0,2,414,2,0,0,0,0,0,0,0,7,3,8,4,148500
866,0,3,631,1,0,1,0,4,0,23,2,2,0,2,7,4,107,57,1,1,12,13,2,4,2,0,0,748,618,1,0,1,4,620,0,0,488,0,0,2,0,3,1,2,4,6,1,3,400,2,118,66,0,0,0,0,0,10,1,6,5,248900
867,0,3,178,1,3,3,0,0,0,19,1,2,0,2,3,4,62,11,1,1,12,13,3,4,1,467,0,44,300,1,4,1,4,325,0,0,173,1,0,1,1,3,1,1,3,6,0,2,218,2,97,0,0,0,0,0,3,4,1,8,4,129000
868,5,3,941,1,1,3,0,0,0,8,1,2,0,5,4,5,49,0,1,1,9,10,3,4,3,0,0,0,0,1,2,1,4,571,160,1,762,0,0,2,0,2,1,3,5,6,1,2,300,1,59,122,0,0,0,0,0,4,0,8,4,169000
869,5,3,532,1,3,3,0,4,0,20,2,2,0,5,6,4,94,44,1,1,8,8,2,4,2,384,0,181,304,1,0,1,4,282,256,0,642,1,0,2,1,3,1,2,6,6,1,2,238,2,88,75,0,0,0,0,0,5,4,8,4,236000
870,0,3,159,1,3,3,0,4,0,12,4,2,0,2,4,4,63,12,3,1,8,8,3,4,1,0,0,545,201,1,2,0,4,158,0,0,61,0,0,1,0,2,1,3,3,6,0,1,56,2,0,0,0,0,0,0,0,7,3,8,4,109500
871,5,3,366,1,3,3,0,4,0,5,2,2,0,5,5,4,99,48,1,1,12,13,3,4,2,232,0,180,146,1,0,1,4,99,248,0,510,0,0,2,1,3,1,2,5,6,0,2,201,2,0,64,0,0,0,0,0,5,4,8,4,200500
872,0,3,391,1,3,3,0,0,0,12,2,2,0,2,4,6,54,46,1,1,14,15,2,4,4,0,0,42,1,1,2,1,4,170,0,0,68,0,0,1,0,3,1,2,3,6,0,2,112,2,121,0,57,0,0,0,0,9,2,8,4,116000
873,2,3,788,1,3,3,0,4,0,12,2,2,0,2,4,6,50,0,1,1,6,6,2,4,1,153,0,292,164,1,2,1,4,262,0,7,263,0,0,1,0,3,1,3,4,6,1,1,43,2,0,18,0,0,0,0,0,8,3,8,4,133000
874,4,4,125,1,3,3,0,4,0,17,0,2,0,0,4,5,44,0,1,1,13,14,3,4,1,0,0,421,72,1,0,1,4,34,39,0,182,0,0,1,1,3,1,3,3,6,0,1,8,2,3,0,0,0,0,0,0,7,3,8,0,66500
875,5,1,409,1,3,3,0,4,0,21,2,2,0,5,7,4,108,57,1,1,5,5,2,4,2,19,0,634,390,1,0,1,4,374,402,0,810,0,0,2,1,4,1,0,9,6,1,2,221,2,131,196,0,0,0,0,0,7,1,6,5,303477
876,0,3,1042,1,3,1,0,4,1,11,2,2,0,2,3,4,64,13,1,1,6,10,3,4,2,315,0,276,317,1,2,1,4,265,0,0,125,1,0,1,0,3,1,3,3,6,0,2,288,2,0,0,0,0,0,0,0,0,1,8,4,132250
877,5,3,382,1,3,3,0,4,0,16,2,2,0,5,8,4,105,55,3,1,12,13,2,4,2,546,0,174,539,1,0,1,4,527,182,0,741,1,0,2,1,4,1,0,8,6,1,3,333,2,112,0,0,0,0,0,0,5,3,8,4,350000
878,9,3,752,1,0,3,0,4,0,19,2,2,0,6,4,6,62,45,1,1,6,6,3,4,1,452,0,118,348,1,4,1,4,354,0,0,199,1,0,1,0,3,1,2,4,3,0,2,240,2,118,0,0,0,0,0,3,5,4,8,4,148000
879,0,3,181,1,0,3,0,1,0,5,2,2,0,2,4,7,79,55,1,1,12,13,2,2,1,323,0,122,185,1,0,1,4,138,0,0,50,1,0,1,0,3,1,3,4,6,0,1,70,2,0,0,0,0,0,0,0,6,3,8,4,136500
880,0,3,184,1,3,3,0,4,0,7,2,2,0,2,4,4,106,56,1,1,12,13,3,4,2,483,0,45,333,1,2,1,4,303,0,0,152,1,0,1,1,2,1,3,3,6,0,2,139,2,0,37,0,0,0,0,0,5,1,8,4,157000
881,4,3,901,1,0,3,0,1,0,23,2,2,0,0,6,4,91,41,1,1,6,6,2,2,1,454,0,149,378,1,0,1,4,376,64,0,536,0,0,2,1,3,1,2,5,6,1,2,101,2,97,25,0,0,0,0,0,3,1,8,4,187500
882,5,3,500,1,0,3,0,0,0,8,2,2,0,5,5,4,93,43,1,1,12,13,3,4,2,0,0,505,149,1,2,1,4,102,196,0,457,0,0,2,1,3,1,3,5,6,1,2,94,2,212,28,0,0,0,0,0,11,3,8,4,178000
883,7,3,144,1,3,0,0,4,0,18,2,2,0,3,3,4,16,0,1,1,13,14,2,4,2,0,0,496,139,1,4,0,4,201,201,18,743,1,0,1,0,5,1,3,8,6,0,1,133,2,0,148,0,0,0,0,0,2,0,8,4,118500
884,0,3,197,1,3,3,0,4,0,12,2,2,0,2,4,4,68,17,1,1,6,6,3,4,1,194,0,295,199,1,4,1,4,156,0,0,59,0,0,1,0,3,1,3,3,6,0,1,43,2,0,0,0,0,0,0,0,6,3,8,4,100000
885,11,1,101,1,0,3,0,1,0,21,2,2,4,2,8,4,100,50,1,1,8,8,2,4,2,564,0,295,636,1,0,1,4,652,0,0,530,1,0,2,0,2,1,2,3,6,1,2,187,2,44,53,0,0,0,0,0,0,2,1,0,328900
886,10,3,319,1,3,3,0,0,0,12,2,2,2,2,4,4,60,55,1,1,8,8,3,4,1,247,0,628,614,1,0,1,4,654,0,0,532,0,0,2,0,4,2,3,6,6,0,2,246,2,175,42,0,0,0,0,0,5,0,8,3,145000
887,4,3,982,1,0,3,0,4,0,7,2,2,0,0,4,6,56,5,1,1,8,8,3,2,2,0,0,512,155,1,4,1,4,142,59,0,337,0,0,1,1,3,1,3,6,6,0,1,50,2,60,0,0,0,60,0,0,3,2,8,4,135500
888,0,3,969,1,0,3,0,4,1,12,2,2,0,2,7,5,71,20,0,5,13,14,2,2,2,138,128,606,708,1,0,1,4,736,0,0,739,1,0,2,0,4,1,2,6,6,1,2,272,2,33,158,0,0,52,0,0,9,1,8,4,268000
889,0,3,791,1,3,3,0,4,0,12,1,2,0,2,5,3,54,3,3,1,13,14,3,4,1,505,0,310,565,1,0,1,4,551,0,0,400,1,0,1,0,2,1,3,4,6,1,2,186,2,0,0,0,7,0,0,0,1,3,8,4,149500
890,4,3,283,1,3,3,0,0,0,12,0,2,0,0,4,6,50,56,1,1,8,8,3,2,1,0,0,419,70,1,0,1,4,32,9,0,74,0,0,1,0,3,1,3,4,6,1,2,240,2,0,0,0,0,0,0,16,6,1,8,4,122900
891,5,3,687,1,3,3,0,4,0,19,2,2,0,5,5,4,79,28,3,1,6,6,3,4,1,73,95,106,213,1,2,1,4,176,184,0,511,0,0,2,1,3,1,3,5,6,1,2,133,2,157,0,0,0,0,0,0,6,3,8,4,172500
892,0,3,324,1,3,3,0,4,0,19,2,2,0,2,5,7,64,53,3,1,6,6,3,4,1,335,0,246,313,1,4,1,4,287,0,0,141,0,1,1,0,3,1,3,4,6,0,1,30,2,118,0,0,0,0,0,0,1,0,8,4,154500
893,0,3,868,1,3,3,0,4,0,19,4,2,0,2,4,4,55,4,1,1,13,10,3,4,2,514,0,196,502,1,4,1,4,493,0,0,330,1,0,1,0,3,1,3,4,6,1,1,77,2,260,97,0,0,0,0,0,5,2,8,4,165000
894,10,3,183,1,3,0,0,4,0,20,2,2,2,2,4,4,80,29,1,1,9,10,3,4,3,0,0,0,0,1,4,1,4,566,0,0,420,0,0,2,0,4,2,3,6,6,0,2,101,2,0,0,0,0,0,0,0,5,3,8,2,118858
895,5,3,188,1,3,3,0,4,0,12,2,2,0,5,5,4,64,13,3,1,6,6,3,4,1,171,0,237,130,1,4,1,4,225,213,0,576,1,0,1,1,4,1,3,6,6,1,2,169,2,0,38,0,0,0,0,0,9,2,8,4,140000
896,1,4,369,1,3,3,0,4,0,9,2,2,0,2,3,5,39,0,1,1,13,14,3,4,0,100,0,416,236,1,0,0,4,198,0,0,86,0,0,1,0,2,1,3,4,6,0,1,67,2,0,18,0,0,0,0,0,3,0,8,0,106500
897,10,3,183,1,3,3,0,4,0,20,1,2,2,5,4,4,80,29,1,1,9,10,3,4,3,0,0,0,0,1,4,1,4,325,344,0,746,0,0,2,0,6,2,3,10,6,0,2,205,2,86,0,0,0,0,0,0,5,3,8,2,142953
